Season,Round,Circuit,Driver,LapNumber,LapTime_s,Compound,TyreLife,IsPit,Label,anomaly_score,error_Speed,error_Throttle,error_Brake,error_RPM,error_nGear,dominant_channel,elevated_channels,failure_mode
2024,19,United States Grand Prix,HUL,6,103.09,MEDIUM,6,False,normal,0.013868121430277824,0.0015511171659454703,0.027891721576452255,0.03343898430466652,0.003955692518502474,0.0025031021796166897,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,HUL,18,102.13,MEDIUM,18,False,normal,0.015081210061907768,0.00221245433203876,0.026347069069743156,0.03934209793806076,0.004246395546942949,0.0032580196857452393,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,HUL,45,100.572,HARD,18,False,normal,0.013695430010557175,0.0022090969141572714,0.029268736019730568,0.03041374683380127,0.004307551775127649,0.002278032014146447,Brake,['Throttle'],driver_error_or_ers
2024,19,United States Grand Prix,HUL,54,98.775,HARD,27,False,normal,0.014548920094966888,0.0021513348910957575,0.02118312567472458,0.04015171527862549,0.005200762767344713,0.004057655576616526,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,LAW,7,102.01,HARD,7,False,normal,0.017072470858693123,0.0015807889867573977,0.0294274240732193,0.042034827172756195,0.006556367501616478,0.005762951448559761,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,LAW,8,101.557,HARD,8,False,normal,0.015640052035450935,0.001990334130823612,0.021535037085413933,0.03779882937669754,0.007721991743892431,0.009154062718153,Brake,"['Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,LAW,10,102.012,HARD,10,False,normal,0.01849687658250332,0.0012540746247395873,0.04191616177558899,0.03722482547163963,0.005958633963018656,0.006130690686404705,Throttle,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,LAW,11,101.535,HARD,11,False,normal,0.01550369430333376,0.002218613401055336,0.02397766336798668,0.03878477215766907,0.007442966103553772,0.00509444298222661,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,19,United States Grand Prix,LAW,21,102.238,HARD,21,False,normal,0.014481966383755207,0.0017400379292666912,0.022203993052244186,0.03588572517037392,0.006799203343689442,0.0057808710262179375,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,19,United States Grand Prix,LAW,26,100.922,HARD,26,False,normal,0.014026937074959278,0.0016277686227113008,0.021311860531568527,0.03657974302768707,0.005254613701254129,0.005360695533454418,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,LAW,34,100.449,HARD,34,False,normal,0.014584850519895554,0.0017377184703946114,0.021458517760038376,0.03766796737909317,0.0068559362553060055,0.005204115994274616,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,19,United States Grand Prix,OCO,7,101.923,MEDIUM,7,False,normal,0.015571954660117626,0.0018183807842433453,0.017453694716095924,0.050217509269714355,0.005527016706764698,0.0028431550599634647,Brake,['Brake'],brake_system
2024,19,United States Grand Prix,NOR,52,99.843,HARD,21,False,normal,0.01492831390351057,0.007627895567566156,0.02279382012784481,0.02331670932471752,0.009408598765730858,0.011494534090161324,Brake,"['Speed', 'Throttle', 'RPM', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,COL,33,100.238,HARD,33,False,normal,0.014103143475949764,0.0031972143333405256,0.023358063772320747,0.030182406306266785,0.005465490277856588,0.008312542922794819,Brake,"['Speed', 'Throttle', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,SAI,52,98.088,HARD,31,False,normal,0.016650887206196785,0.003191963769495487,0.03045949526131153,0.03575839847326279,0.007102267351001501,0.006742309778928757,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,SAI,53,98.17,HARD,32,False,normal,0.0151731688529253,0.001660768291912973,0.03075110726058483,0.0321500189602375,0.005510817281901836,0.005793128628283739,Brake,['Throttle'],driver_error_or_ers
2024,19,United States Grand Prix,SAI,54,98.2,HARD,33,False,normal,0.01934916526079178,0.0026348542887717485,0.031624943017959595,0.04529218375682831,0.006620730739086866,0.010573118925094604,Brake,"['Speed', 'Throttle', 'Brake', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,SAI,56,101.083,HARD,35,False,normal,0.021846577525138855,0.0032837744802236557,0.07307983189821243,0.018097518011927605,0.009085549972951412,0.005686201620846987,Throttle,"['Speed', 'Throttle', 'RPM']",power_unit
2024,19,United States Grand Prix,BOT,7,102.18,MEDIUM,7,False,normal,0.014787357300519943,0.001934104599058628,0.026749633252620697,0.036643389612436295,0.004938921425491571,0.0036707394756376743,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,BOT,10,101.749,MEDIUM,10,False,normal,0.018833326175808907,0.002299439860507846,0.026948096230626106,0.054959844797849655,0.006146407686173916,0.0038128311280161142,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,BOT,17,100.801,HARD,2,False,normal,0.03162035718560219,0.0016187140718102455,0.024078495800495148,0.12173566967248917,0.0060324096120893955,0.004636513069272041,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,19,United States Grand Prix,BOT,25,100.909,HARD,10,False,normal,0.020122993737459183,0.0010941812070086598,0.018383972346782684,0.07390346378087997,0.004179193172603846,0.0030541461892426014,Brake,['Brake'],brake_system
2024,19,United States Grand Prix,BOT,45,105.416,HARD,30,False,normal,0.01977699063718319,0.003839278593659401,0.030439702793955803,0.051225706934928894,0.007185809779912233,0.00619444390758872,Brake,"['Speed', 'Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,19,United States Grand Prix,BOT,46,103.225,HARD,31,False,normal,0.01879778318107128,0.0037733798380941153,0.03634882718324661,0.0391339547932148,0.00789779145270586,0.006834952626377344,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,19,United States Grand Prix,BOT,51,102.931,HARD,36,False,normal,0.01595660299062729,0.0017604983877390623,0.02380405180156231,0.04412146657705307,0.005966925993561745,0.004130061250180006,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,SAI,24,81.428,MEDIUM,24,False,normal,0.015206482261419296,0.002297636354342103,0.01627546176314354,0.044060416519641876,0.008757797069847584,0.004641121719032526,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,20,Mexico City Grand Prix,SAI,55,80.306,HARD,23,False,normal,0.013832729309797287,0.0024003097787499428,0.019856754690408707,0.03602207452058792,0.0058176531456410885,0.005066850688308477,Brake,['Brake'],brake_system
2024,20,Mexico City Grand Prix,HAM,11,82.469,MEDIUM,11,False,normal,0.013738197274506092,0.0010922859655693173,0.022776538506150246,0.03413290157914162,0.006194455083459616,0.004494799766689539,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,RUS,15,82.408,MEDIUM,15,False,normal,0.015124396421015263,0.0013712933287024498,0.013509651646018028,0.05188824236392975,0.004578107967972755,0.004274672828614712,Brake,['Brake'],brake_system
2024,20,Mexico City Grand Prix,MAG,11,83.04,MEDIUM,11,False,normal,0.01474771834909916,0.001467315829358995,0.022784894332289696,0.04114842787384987,0.0052100373432040215,0.003127917880192399,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,MAG,55,81.144,HARD,25,False,normal,0.015169098041951656,0.0026533605996519327,0.022986048832535744,0.03775695711374283,0.006406805943697691,0.006042303517460823,Brake,"['Speed', 'Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,HUL,70,85.874,HARD,41,False,normal,0.018986396491527557,0.0029929152224212885,0.047007158398628235,0.027958275750279427,0.010900971479713917,0.006072653457522392,Throttle,"['Speed', 'Throttle', 'RPM']",power_unit
2024,20,Mexico City Grand Prix,GAS,64,83.422,HARD,36,False,normal,0.013634318485856056,0.0014899244997650385,0.022249190136790276,0.03360951319336891,0.006883910391479731,0.003939041867852211,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,20,Mexico City Grand Prix,STR,52,83.018,HARD,27,False,normal,0.021648012101650238,0.0037886318750679493,0.05482565984129906,0.03299451991915703,0.007978124544024467,0.008653119206428528,Throttle,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,STR,54,81.684,HARD,29,False,normal,0.019916243851184845,0.00301219429820776,0.031000342220067978,0.04667259752750397,0.01142354216426611,0.007472551427781582,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,STR,57,83.54,HARD,32,False,normal,0.01898706518113613,0.0029858744237571955,0.05802859365940094,0.018078289926052094,0.0074166469275951385,0.00842590257525444,Throttle,"['Speed', 'Throttle', 'RPM', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,STR,58,82.708,HARD,33,False,normal,0.014756542630493641,0.001896932371892035,0.03845919668674469,0.022397594526410103,0.006622879300266504,0.004406085703521967,Throttle,['Throttle'],driver_error_or_ers
2024,20,Mexico City Grand Prix,OCO,7,83.742,HARD,7,False,normal,0.016247952356934547,0.0017760476330295205,0.014033905230462551,0.05547499284148216,0.005298994015902281,0.004655806347727776,Brake,['Brake'],brake_system
2024,20,Mexico City Grand Prix,OCO,15,86.989,HARD,15,False,normal,0.015445333905518055,0.0024128479417413473,0.02073884755373001,0.04206230491399765,0.00536901131272316,0.006643650587648153,Brake,"['Brake', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,OCO,23,83.812,HARD,23,False,normal,0.014536377973854542,0.0011749649420380592,0.017166372388601303,0.04481000825762749,0.005612158216536045,0.003918381407856941,Brake,['Brake'],brake_system
2024,20,Mexico City Grand Prix,OCO,37,85.002,HARD,37,False,normal,0.014411203563213348,0.0022655222564935684,0.024045197293162346,0.035757046192884445,0.004476717673242092,0.0055115073919296265,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,OCO,54,81.159,MEDIUM,6,False,normal,0.013803129084408283,0.0015093039255589247,0.021910758689045906,0.03686661273241043,0.0056342314928770065,0.0030947283376008272,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,BOT,54,81.239,MEDIUM,6,False,normal,0.01615210808813572,0.0026836348697543144,0.027231862768530846,0.04042373225092888,0.00490176398307085,0.005519541911780834,Brake,"['Speed', 'Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,ZHO,24,83.371,HARD,25,False,normal,0.015572533942759037,0.0014700457686558366,0.018625525757670403,0.047728318721055984,0.006406195927411318,0.003632582724094391,Brake,['Brake'],brake_system
2024,20,Mexico City Grand Prix,ZHO,58,84.671,MEDIUM,16,False,normal,0.01668982394039631,0.0027073503006249666,0.03963548690080643,0.03244922682642937,0.004954308737069368,0.003702722257003188,Throttle,"['Speed', 'Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,LAW,51,83.18,MEDIUM,12,False,normal,0.016462426632642746,0.0019305781461298466,0.03337753936648369,0.03599105775356293,0.005578536540269852,0.0054344292730093,Brake,"['Throttle', 'Brake']",complex_multi_channel
2024,20,Mexico City Grand Prix,LAW,55,83.394,MEDIUM,16,False,normal,0.021502740681171417,0.0035451161675155163,0.04637759551405907,0.04178864508867264,0.005582305137068033,0.010220032185316086,Throttle,"['Speed', 'Throttle', 'Brake', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,LAW,70,85.016,SOFT,5,False,normal,0.023085398599505424,0.004295481368899345,0.03853018954396248,0.0557112991809845,0.006557459942996502,0.010332558304071426,Brake,"['Speed', 'Throttle', 'Brake', 'nGear']",complex_multi_channel
2024,20,Mexico City Grand Prix,PER,18,87.331,HARD,18,False,normal,0.01723710261285305,0.003758178325369954,0.019326411187648773,0.04338196665048599,0.01244181115180254,0.007277148310095072,Brake,"['Speed', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,VER,29,105.014,INTERMEDIATE,29,False,normal,0.01541492436081171,0.0037380042485892773,0.018579736351966858,0.03542696312069893,0.012543323449790478,0.00678658252581954,Brake,"['Speed', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,29,101.662,WET,7,False,normal,0.020163539797067642,0.0037238840013742447,0.034704629331827164,0.04413522779941559,0.011833319440484047,0.0064206249080598354,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,34,97.821,INTERMEDIATE,2,False,normal,0.020541321486234665,0.002311190590262413,0.032229579985141754,0.05337895080447197,0.006881347857415676,0.00790550746023655,Brake,"['Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,37,87.886,INTERMEDIATE,5,False,normal,0.016256058588624,0.0015537021681666374,0.026866519823670387,0.04080934822559357,0.007558198645710945,0.004492497071623802,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,43,92.206,INTERMEDIATE,11,False,normal,0.014966449700295925,0.0017161932773888111,0.019407033920288086,0.03726308420300484,0.010214617475867271,0.006231324281543493,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,55,85.533,INTERMEDIATE,23,False,normal,0.015218210406601429,0.001768404385074973,0.016266586259007454,0.04322128742933273,0.008067113347351551,0.006767631974071264,Brake,"['Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,PER,68,82.263,INTERMEDIATE,36,False,normal,0.015254476107656956,0.0030723458621650934,0.011074862442910671,0.05024309083819389,0.008511007763445377,0.0033710820134729147,Brake,"['Speed', 'Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,ALO,16,88.626,INTERMEDIATE,16,False,normal,0.016260938718914986,0.004850034136325121,0.03344555199146271,0.0207789596170187,0.011125492863357067,0.011104661971330643,Throttle,"['Speed', 'Throttle', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,ALO,34,99.529,INTERMEDIATE,2,False,normal,0.016880542039871216,0.002066771499812603,0.029888901859521866,0.0376274399459362,0.008978258818387985,0.005841342732310295,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
